@relation R_data_frame

@attribute alpha_0 numeric
@attribute alpha_7 numeric
@attribute alpha_14 numeric
@attribute alpha_21 numeric
@attribute alpha_28 numeric
@attribute alpha_35 numeric
@attribute alpha_42 numeric
@attribute alpha_49 numeric
@attribute alpha_56 numeric
@attribute alpha_63 numeric
@attribute alpha_70 numeric
@attribute alpha_77 numeric
@attribute alpha_84 numeric
@attribute alpha_91 numeric
@attribute alpha_98 numeric
@attribute alpha_105 numeric
@attribute alpha_112 numeric
@attribute alpha_119 numeric
@attribute elu_0 numeric
@attribute elu_30 numeric
@attribute elu_60 numeric
@attribute elu_90 numeric
@attribute elu_120 numeric
@attribute elu_150 numeric
@attribute elu_180 numeric
@attribute elu_210 numeric
@attribute elu_240 numeric
@attribute elu_270 numeric
@attribute elu_300 numeric
@attribute elu_330 numeric
@attribute elu_360 numeric
@attribute elu_390 numeric
@attribute cdc15_10 numeric
@attribute cdc15_30 numeric
@attribute cdc15_50 numeric
@attribute cdc15_70 numeric
@attribute cdc15_90 numeric
@attribute cdc15_110 numeric
@attribute cdc15_130 numeric
@attribute cdc15_150 numeric
@attribute cdc15_170 numeric
@attribute cdc15_190 numeric
@attribute cdc15_210 numeric
@attribute cdc15_230 numeric
@attribute cdc15_250 numeric
@attribute cdc15_270 numeric
@attribute cdc15_290 numeric
@attribute spo_0 numeric
@attribute spo_2 numeric
@attribute spo_5 numeric
@attribute spo_7 numeric
@attribute spo_9 numeric
@attribute spo_11 numeric
@attribute spo5_2 numeric
@attribute spo5_7 numeric
@attribute spo5_11 numeric
@attribute spo__early numeric
@attribute spo__mid numeric
@attribute heat_0 numeric
@attribute heat_10 numeric
@attribute heat_20 numeric
@attribute heat_40 numeric
@attribute heat_80 numeric
@attribute heat_160 numeric
@attribute dtt_15 numeric
@attribute dtt_30 numeric
@attribute dtt_60 numeric
@attribute dtt_120 numeric
@attribute cold_0 numeric
@attribute cold_20 numeric
@attribute cold_40 numeric
@attribute cold_160 numeric
@attribute diau_540 numeric
@attribute diau_660 numeric
@attribute diau_780 numeric
@attribute diau_900 numeric
@attribute diau_1020 numeric
@attribute diau_1140 numeric
@attribute diau_1260 numeric
@attribute class_01.01.03_level3 numeric
@attribute class_01.01.05_level3 numeric
@attribute class_01.01.06_level3 numeric
@attribute class_01.01.09_level3 numeric
@attribute class_01.01.11_level3 numeric
@attribute class_01.01.13_level3 numeric
@attribute class_01.02.02_level3 numeric
@attribute class_01.02.03_level3 numeric
@attribute class_01.02.07_level3 numeric
@attribute class_01.03.01_level3 numeric
@attribute class_01.03.04_level3 numeric
@attribute class_01.03.07_level3 numeric
@attribute class_01.03.10_level3 numeric
@attribute class_01.03.13_level3 numeric
@attribute class_01.03.16_level3 numeric
@attribute class_01.04.04_level3 numeric
@attribute class_01.05.02_level3 numeric
@attribute class_01.05.03_level3 numeric
@attribute class_01.05.05_level3 numeric
@attribute class_01.05.06_level3 numeric
@attribute class_01.05.09_level3 numeric
@attribute class_01.05.11_level3 numeric
@attribute class_01.05.13_level3 numeric
@attribute class_01.05.25_level3 numeric
@attribute class_01.06.02_level3 numeric
@attribute class_01.06.05_level3 numeric
@attribute class_01.06.06_level3 numeric
@attribute class_01.06.10_level3 numeric
@attribute class_01.07.01_level3 numeric
@attribute class_01.07.03_level3 numeric
@attribute class_01.07.04_level3 numeric
@attribute class_01.07.07_level3 numeric
@attribute class_01.20.05_level3 numeric
@attribute class_01.20.15_level3 numeric
@attribute class_01.20.17_level3 numeric
@attribute class_01.20.19_level3 numeric
@attribute class_01.20.31_level3 numeric
@attribute class_01.20.37_level3 numeric
@attribute class_02.01.03_level3 numeric
@attribute class_02.07.01_level3 numeric
@attribute class_02.11.05_level3 numeric
@attribute class_02.13.01_level3 numeric
@attribute class_02.13.03_level3 numeric
@attribute class_02.16.01_level3 numeric
@attribute class_02.16.03_level3 numeric
@attribute class_02.16.11_level3 numeric
@attribute class_02.16.13_level3 numeric
@attribute class_02.45.11_level3 numeric
@attribute class_02.45.15_level3 numeric
@attribute class_10.01.02_level3 numeric
@attribute class_10.01.03_level3 numeric
@attribute class_10.01.05_level3 numeric
@attribute class_10.01.09_level3 numeric
@attribute class_10.01.11_level3 numeric
@attribute class_10.03.01_level3 numeric
@attribute class_10.03.02_level3 numeric
@attribute class_10.03.03_level3 numeric
@attribute class_10.03.04_level3 numeric
@attribute class_10.03.05_level3 numeric
@attribute class_11.02.01_level3 numeric
@attribute class_11.02.02_level3 numeric
@attribute class_11.02.03_level3 numeric
@attribute class_11.04.01_level3 numeric
@attribute class_11.04.02_level3 numeric
@attribute class_11.04.03_level3 numeric
@attribute class_11.06.01_level3 numeric
@attribute class_11.06.02_level3 numeric
@attribute class_11.06.03_level3 numeric
@attribute class_12.01.01_level3 numeric
@attribute class_12.04.01_level3 numeric
@attribute class_12.04.02_level3 numeric
@attribute class_12.04.03_level3 numeric
@attribute class_14.07.01_level3 numeric
@attribute class_14.07.02_level3 numeric
@attribute class_14.07.03_level3 numeric
@attribute class_14.07.04_level3 numeric
@attribute class_14.07.05_level3 numeric
@attribute class_14.07.07_level3 numeric
@attribute class_14.07.09_level3 numeric
@attribute class_14.07.11_level3 numeric
@attribute class_14.13.01_level3 numeric
@attribute class_14.13.04_level3 numeric
@attribute class_16.03.01_level3 numeric
@attribute class_16.03.03_level3 numeric
@attribute class_16.13.01_level3 numeric
@attribute class_16.13.03_level3 numeric
@attribute class_16.17.07_level3 numeric
@attribute class_16.17.09_level3 numeric
@attribute class_16.19.03_level3 numeric
@attribute class_16.19.05_level3 numeric
@attribute class_16.21.05_level3 numeric
@attribute class_16.21.07_level3 numeric
@attribute class_16.21.08_level3 numeric
@attribute class_16.21.11_level3 numeric
@attribute class_16.21.15_level3 numeric
@attribute class_16.21.17_level3 numeric
@attribute class_18.01.01_level3 numeric
@attribute class_18.01.07_level3 numeric
@attribute class_18.02.01_level3 numeric
@attribute class_18.02.03_level3 numeric
@attribute class_18.02.05_level3 numeric
@attribute class_18.02.09_level3 numeric
@attribute class_20.01.01_level3 numeric
@attribute class_20.01.03_level3 numeric
@attribute class_20.01.07_level3 numeric
@attribute class_20.01.09_level3 numeric
@attribute class_20.01.10_level3 numeric
@attribute class_20.01.11_level3 numeric
@attribute class_20.01.13_level3 numeric
@attribute class_20.01.15_level3 numeric
@attribute class_20.01.17_level3 numeric
@attribute class_20.01.21_level3 numeric
@attribute class_20.01.23_level3 numeric
@attribute class_20.01.25_level3 numeric
@attribute class_20.01.26_level3 numeric
@attribute class_20.01.27_level3 numeric
@attribute class_20.03.01_level3 numeric
@attribute class_20.03.02_level3 numeric
@attribute class_20.03.22_level3 numeric
@attribute class_20.03.25_level3 numeric
@attribute class_20.09.01_level3 numeric
@attribute class_20.09.03_level3 numeric
@attribute class_20.09.04_level3 numeric
@attribute class_20.09.05_level3 numeric
@attribute class_20.09.07_level3 numeric
@attribute class_20.09.13_level3 numeric
@attribute class_20.09.14_level3 numeric
@attribute class_20.09.16_level3 numeric
@attribute class_20.09.18_level3 numeric
@attribute class_30.01.05_level3 numeric
@attribute class_30.01.09_level3 numeric
@attribute class_30.05.01_level3 numeric
@attribute class_30.05.02_level3 numeric
@attribute class_32.01.01_level3 numeric
@attribute class_32.01.03_level3 numeric
@attribute class_32.01.04_level3 numeric
@attribute class_32.01.05_level3 numeric
@attribute class_32.01.06_level3 numeric
@attribute class_32.01.07_level3 numeric
@attribute class_32.01.09_level3 numeric
@attribute class_32.01.11_level3 numeric
@attribute class_32.01.13_level3 numeric
@attribute class_32.05.01_level3 numeric
@attribute class_32.05.05_level3 numeric
@attribute class_32.07.01_level3 numeric
@attribute class_32.07.03_level3 numeric
@attribute class_32.07.07_level3 numeric
@attribute class_34.01.01_level3 numeric
@attribute class_34.01.03_level3 numeric
@attribute class_34.07.01_level3 numeric
@attribute class_34.07.02_level3 numeric
@attribute class_34.11.03_level3 numeric
@attribute class_34.11.09_level3 numeric
@attribute class_34.11.11_level3 numeric
@attribute class_34.11.12_level3 numeric
@attribute class_40.01.03_level3 numeric
@attribute class_40.01.05_level3 numeric
@attribute class_40.10.02_level3 numeric
@attribute class_41.01.01_level3 numeric
@attribute class_42.04.03_level3 numeric
@attribute class_42.04.05_level3 numeric
@attribute class_42.10.03_level3 numeric
@attribute class_42.10.05_level3 numeric
@attribute class_42.10.07_level3 numeric
@attribute class_43.01.03_level3 numeric

@data
-1.47,-0.15,-1.51,-0.06,0.03,0.04,0.16,0.52,-0.27,-0.04,-0.74,-0.3,?,0.06,0.08,0.1,-0.2,-0.22,-0.4,-0.42,-0.03,-0.54,-0.38,-0.17,-0.2,0.7,0.14,0.11,-0.22,0.23,0.15,0.16,0.26,0.08,0.99,-1.32,-0.38,-0.42,-0.23,0.67,0.48,?,0.19,0.31,-0.3,0.03,0.6,0.3,0.31,-0.97,-1.32,-0.86,-0.1,1.34,-0.29,0.7,-0.34,-1.47,-0.06,-0.1,-0.2,-0.76,-0.4,-0.12,-0.32,-0.32,-0.27,-0.56,-0.38,0.06,-1.22,-0.92,-0.04,0.49,0.46,0.32,-0.09,0.8,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,-0.14,-1,-0.45,-1,-1.4,-0.92,0.34,-0.6,-0.07,0.49,0.06,-0.32,-0.42,-0.1,-0.79,-0.3,-0.09,-1.03,-0.86,-0.22,?,-0.2,-0.62,-0.62,-0.56,0.08,-0.1,-0.47,0.31,0.11,-0.17,-0.58,0.73,-0.69,-1.32,-1.09,-0.2,0.75,-0.4,-0.86,-1.47,-0.25,1.42,1.22,0.85,0.71,-0.12,0.24,-0.76,-0.74,-0.81,-0.81,0.78,-0.29,-0.09,-0.03,-1.25,-0.06,0.36,0.64,0.32,-0.04,0.01,-0.62,-0.34,-0.58,-0.74,0.36,0.69,0.34,0.77,-0.17,-0.06,0.36,-0.38,-0.17,0.69,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.89,-0.45,-1.22,-0.89,-1.06,-0.62,-0.92,-0.67,-0.79,-0.32,-0.38,-0.38,-0.34,-0.3,-0.62,-0.4,-0.79,-0.62,0.54,0.42,0.11,0.16,-0.27,-0.17,0.01,0.34,0.36,0.26,0.1,0.34,0.1,0.46,-1.09,-0.3,-0.38,0.31,0.37,0.08,-0.15,0.31,0.38,0.28,0.28,-0.09,0.18,0.14,0.14,-0.17,-0.06,-0.49,-0.45,-0.45,-0.34,0.6,-0.1,-0.38,0.12,-0.27,0.19,1.38,0.64,0.69,0.15,0.66,-0.58,-0.84,-0.18,-0.36,0.11,-0.22,0.1,0.08,-0.15,-0.17,?,-0.07,?,0.66,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.29,-0.43,0.18,-0.23,0.14,-0.25,0.3,-0.2,-0.04,0.03,-0.1,0.19,0.01,-0.14,-0.07,0.14,0.06,0.03,-0.32,-0.14,-0.29,0.15,-0.04,0.2,0.04,-0.3,0.77,0.67,-0.29,0.66,0.6,0.5,-0.62,-0.58,-0.23,-1.06,-0.1,-0.23,-0.18,-0.69,-0.01,-0.36,-0.32,-0.49,-0.1,-0.27,-0.15,-0.29,?,-1,-0.45,-0.58,-0.84,0.34,0.26,?,-0.07,-0.86,0.18,0.8,0.42,1.24,0.57,0.54,-0.1,-0.42,0.28,0.23,0.11,-0.06,-0.06,-0.56,-0.38,-0.36,-0.23,-0.14,-0.22,-0.34,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.15,?,0.11,0.07,-0.17,-0.12,-0.45,0.06,0.14,-0.23,0.36,0.04,-0.22,-0.18,-0.03,0.24,-0.32,-0.04,0.67,-0.06,-0.06,-0.2,-0.34,-0.38,-0.36,0.06,-0.06,-0.4,-0.34,-0.22,-0.42,-0.09,-0.25,-0.18,0.25,0.39,-0.15,-0.29,-0.6,1.54,2.19,-0.97,-0.42,0.25,-1.06,-0.29,-0.89,-0.15,-0.84,?,-1.18,-1.43,-1.25,-0.03,-0.64,-0.01,-0.56,-0.79,0.04,0.68,0.07,0.15,0.26,0.25,-0.18,0.37,-0.12,-0.15,-0.29,0.03,0.15,0.03,-0.27,0.23,-0.34,-0.18,-0.69,-0.18,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.36,0.14,-0.3,-0.17,-0.27,-0.29,-0.18,-0.12,-0.42,0.18,-0.04,-0.14,-0.43,-0.17,-0.22,-0.27,0.07,-0.09,0.36,0.08,-0.14,0.36,-0.18,0.04,0.01,0.24,0.06,0.19,-0.15,0.12,-0.25,0.18,-0.01,-0.67,-0.14,-0.09,-0.3,-0.32,-0.1,-0.25,0.06,-0.25,-0.17,0.11,-0.22,-0.18,-0.58,-0.54,-1.18,-1.03,-1.18,-0.92,?,-0.14,-0.1,-0.01,-0.84,-1.29,0.01,0.26,-0.09,0.07,-0.03,0.4,-0.32,-0.64,0.07,?,-0.15,0.04,0.41,0.45,-0.36,-0.18,-0.2,-0.43,-0.64,-0.36,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1,-0.01,-0.2,-0.2,-0.38,-0.14,-0.06,-0.04,-0.17,-0.25,-0.34,-0.14,0.01,-0.49,-0.22,-0.15,-0.27,-0.17,1.18,0.03,-0.06,0.12,-0.07,-0.2,0.14,-0.23,-0.42,-0.27,0.06,-0.22,-0.07,-0.25,-0.1,0.11,-0.07,0.06,0.2,0.06,0.29,0.06,-0.29,0.07,0.01,0.4,-0.27,-0.15,-0.15,-0.34,-1.12,-1.51,-1.51,-1.22,-0.94,0.16,-0.09,0.06,-1.4,-1.89,0.15,-0.1,-0.07,-0.43,-0.42,0.03,?,-0.07,0.11,0.01,0.33,0.5,0.76,0.19,-0.04,-0.18,-0.23,-0.25,-0.32,-0.12,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.04,-0.49,0.01,0.07,0.15,-0.14,-0.03,-0.32,-0.4,-0.51,-0.1,-0.09,-0.01,-0.12,0.29,-0.09,-0.03,-0.69,-2.06,-0.84,-0.51,-0.76,-0.36,-0.49,-0.09,0.44,0.37,0.24,-0.07,0.29,0.38,0.29,-1.15,-1.12,-0.76,-0.29,-0.01,-0.22,-0.03,?,-0.07,-0.18,-0.25,-0.43,-0.14,-0.15,-0.03,-0.38,0.57,-2.12,-2.64,-3.18,-2.4,2.19,-1.18,-1.12,-1.03,-4.64,0.03,-0.07,-0.43,0.07,0.4,0.2,-0.3,-1,-0.32,-0.23,0.25,-0.2,0.2,-0.03,0.24,0.41,0.37,-0.07,-0.17,-1.06,-0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31,0.45,0.74,-0.76,-0.36,-0.42,0.37,0.1,0.8,0.95,0.77,0.07,-0.07,-0.32,-0.04,0.01,0.38,0.7,-1,-0.32,-0.58,0.16,-0.17,-0.15,-0.67,-0.69,-0.2,-0.07,-0.47,0.21,0.2,-0.01,1.12,1.25,0.69,0.51,0.68,0.87,1.06,0.43,0.25,0.07,0.33,0.38,0.14,-0.03,0.04,-0.17,-1.69,-2.25,-2.56,-0.3,-2.4,0.38,-0.54,-0.3,-2.64,-2.06,-0.17,0.01,-0.32,-0.49,-0.27,0.46,-0.97,-0.67,-0.43,-0.62,0.06,0.24,0.67,0.68,-0.01,0.08,0.3,-0.58,-0.67,0.18,-0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.49,-0.86,-1.06,-1.09,-0.71,-0.25,0.1,0.01,0.04,-0.42,-0.49,-0.64,-0.76,-0.56,0.06,0.53,0.1,0.23,0.94,-0.07,-0.32,-0.42,-0.15,-0.34,-0.25,-0.07,0.18,0.43,-0.36,0.14,-0.23,-0.09,-1.6,-2.94,-1.94,-0.23,0.07,-0.17,-1.18,-1.36,-0.51,-0.32,-0.6,-0.71,-1.29,-1.18,-1.12,-0.06,-1.36,-1.79,-1.84,-1.64,-1.64,0.07,-0.14,-0.34,-2.25,-2.74,0.06,1.25,0.54,1.15,1.12,1.2,-1.32,-1.09,0.11,0.24,0.01,-0.89,-0.06,-0.17,0.19,0.1,0.14,-0.36,-0.74,-1.89,-1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.11,0.01,-0.81,0.01,-0.2,0.11,-0.3,-0.17,-0.23,-0.3,-0.38,-0.15,-0.49,-0.3,-0.49,-0.22,-0.34,0.14,-0.47,-0.38,-0.51,0.03,0.11,-0.12,0.24,0.18,0.12,0.11,0.21,0.26,0.21,-0.42,-0.38,-0.06,-0.12,-0.3,-0.09,-0.32,-0.62,-0.54,-0.6,-0.15,-0.4,-0.12,-0.03,0.06,-0.43,-1.22,-1.15,-0.71,-0.97,-1.15,0.1,-0.03,-0.47,-1,-0.4,0.03,0.4,-0.1,0.52,0.4,0.04,-0.01,?,-0.38,0.08,-0.22,0.37,-0.45,-0.89,-0.43,-0.49,-0.07,-0.27,0.08,0.21,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2,-0.01,-0.01,-0.36,-0.6,-0.36,-0.09,-0.29,-0.15,0.11,-0.64,0.16,-0.04,-0.29,-0.86,0.37,0.16,-0.01,0.48,0.33,-0.17,-0.69,-0.54,-0.36,0.18,-0.27,-0.2,-0.17,0.15,-0.14,-1.12,-0.14,-0.25,-0.07,-0.12,-0.27,-0.54,-0.32,-0.32,-0.29,-0.15,?,-0.58,0.7,-0.42,-0.42,-0.54,0.16,-0.76,-1.25,-1.89,-1.74,-1.6,0.16,-0.6,-0.64,-0.07,0.06,2.39,-0.25,-0.18,-0.15,-0.03,-0.42,-0.47,-0.38,0.01,-0.07,-0.3,0.36,-0.34,-0.01,-1.18,-0.1,0.04,-0.89,-0.92,0.37,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.07,0.08,0.1,-0.03,0.18,0.1,0.28,?,-0.15,-0.01,-0.07,0.26,?,-0.07,-0.03,-0.03,0.25,0.04,-0.36,0.29,0.08,-0.43,-0.43,-0.43,-0.32,0.34,0.37,0.29,0.21,0.36,0.25,0.25,-0.1,-0.03,0.08,0.62,0.52,0.43,0.84,0.87,0.32,1.23,0.67,-0.84,1.45,1.29,0.99,-0.17,1.68,-0.67,-0.74,-1.84,-1.4,2.47,-0.47,-0.49,1.5,-0.62,-0.09,0.2,0.1,-0.15,0.3,0.42,-0.25,-0.15,-0.74,-0.4,-0.23,0.48,0.68,0.66,-0.6,-0.43,0.7,-0.51,-0.36,0.19,0.04,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.15,-0.32,-0.29,-0.58,-0.38,-0.3,-0.17,-0.17,-0.22,-0.25,-0.54,-0.64,-0.42,-0.6,-0.03,-0.49,0.19,0.14,0.76,-0.17,-0.29,-0.14,0.14,0.12,0.11,-0.2,-0.29,-0.38,-0.32,-0.34,-0.69,-0.32,-0.2,0.08,0.26,0.01,0.03,0.16,0.15,-0.18,-0.03,0.06,0.12,-0.42,0.46,0.38,0.72,-0.38,0.01,-0.18,-0.14,0.39,0.61,0.19,-0.4,0.41,-0.49,0.1,-0.45,-0.97,-0.18,-0.45,-0.81,-0.76,?,0.43,-0.51,-0.29,-0.42,0.26,-0.79,-0.81,-0.15,-0.38,-0.14,-0.56,-0.38,0.23,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
